file_id,video_path,align_path,text
swai2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swai2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swai2p.align,SET WHITE AT I TWO PLEASE
swai3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swai3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swai3a.align,SET WHITE AT I THREE AGAIN
swaizn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swaizn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swaizn.align,SET WHITE AT I ZERO NOW
swao4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swao4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swao4n.align,SET WHITE AT O FOUR NOW
swao5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swao5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swao5s.align,SET WHITE AT O FIVE SOON
swao6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swao6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swao6p.align,SET WHITE AT O SIX PLEASE
swao7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swao7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swao7a.align,SET WHITE AT O SEVEN AGAIN
swau8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swau8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swau8n.align,SET WHITE AT U EIGHT NOW
swau9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swau9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swau9s.align,SET WHITE AT U NINE SOON
swav1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swav1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swav1a.align,SET WHITE AT V ONE AGAIN
swavzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swavzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swavzp.align,SET WHITE AT V ZERO PLEASE
swbc1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbc1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbc1s.align,SET WHITE BY C ONE SOON
swbc2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbc2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbc2p.align,SET WHITE BY C TWO PLEASE
swbc3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbc3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbc3a.align,SET WHITE BY C THREE AGAIN
swbczn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbczn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbczn.align,SET WHITE BY C ZERO NOW
swbi4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbi4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbi4n.align,SET WHITE BY I FOUR NOW
swbi5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbi5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbi5s.align,SET WHITE BY I FIVE SOON
swbi6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbi6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbi6p.align,SET WHITE BY I SIX PLEASE
swbi7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbi7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbi7a.align,SET WHITE BY I SEVEN AGAIN
swbo8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbo8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbo8n.align,SET WHITE BY O EIGHT NOW
swbo9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbo9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbo9s.align,SET WHITE BY O NINE SOON
swbp1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbp1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbp1a.align,SET WHITE BY P ONE AGAIN
swbpzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbpzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbpzp.align,SET WHITE BY P ZERO PLEASE
swbv2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbv2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbv2n.align,SET WHITE BY V TWO NOW
swbv3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbv3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbv3s.align,SET WHITE BY V THREE SOON
swbv4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbv4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbv4p.align,SET WHITE BY V FOUR PLEASE
swbv5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swbv5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swbv5a.align,SET WHITE BY V FIVE AGAIN
swib2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swib2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swib2n.align,SET WHITE IN B TWO NOW
swib3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swib3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swib3s.align,SET WHITE IN B THREE SOON
swib4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swib4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swib4p.align,SET WHITE IN B FOUR PLEASE
swib5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swib5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swib5a.align,SET WHITE IN B FIVE AGAIN
swih6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swih6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swih6n.align,SET WHITE IN H SIX NOW
swih7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swih7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swih7s.align,SET WHITE IN H SEVEN SOON
swih8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swih8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swih8p.align,SET WHITE IN H EIGHT PLEASE
swih9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swih9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swih9a.align,SET WHITE IN H NINE AGAIN
swio1s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swio1s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swio1s.align,SET WHITE IN O ONE SOON
swio2p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swio2p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swio2p.align,SET WHITE IN O TWO PLEASE
swio3a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swio3a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swio3a.align,SET WHITE IN O THREE AGAIN
swiozn,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swiozn.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swiozn.align,SET WHITE IN O ZERO NOW
swiu4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swiu4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swiu4n.align,SET WHITE IN U FOUR NOW
swiu5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swiu5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swiu5s.align,SET WHITE IN U FIVE SOON
swiu6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swiu6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swiu6p.align,SET WHITE IN U SIX PLEASE
swiu7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swiu7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swiu7a.align,SET WHITE IN U SEVEN AGAIN
swwc4n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwc4n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwc4n.align,SET WHITE WITH C FOUR NOW
swwc5s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwc5s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwc5s.align,SET WHITE WITH C FIVE SOON
swwc6p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwc6p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwc6p.align,SET WHITE WITH C SIX PLEASE
swwc7a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwc7a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwc7a.align,SET WHITE WITH C SEVEN AGAIN
swwi8n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwi8n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwi8n.align,SET WHITE WITH I EIGHT NOW
swwi9s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwi9s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwi9s.align,SET WHITE WITH I NINE SOON
swwj1a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwj1a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwj1a.align,SET WHITE WITH J ONE AGAIN
swwjzp,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwjzp.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwjzp.align,SET WHITE WITH J ZERO PLEASE
swwp2n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwp2n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwp2n.align,SET WHITE WITH P TWO NOW
swwp3s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwp3s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwp3s.align,SET WHITE WITH P THREE SOON
swwp4p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwp4p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwp4p.align,SET WHITE WITH P FOUR PLEASE
swwp5a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwp5a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwp5a.align,SET WHITE WITH P FIVE AGAIN
swwv6n,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwv6n.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwv6n.align,SET WHITE WITH V SIX NOW
swwv7s,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwv7s.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwv7s.align,SET WHITE WITH V SEVEN SOON
swwv8p,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwv8p.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwv8p.align,SET WHITE WITH V EIGHT PLEASE
swwv9a,C:\Users\sharm\py (1)\proj\lip\data\data\s1\swwv9a.mpg,C:\Users\sharm\py (1)\proj\lip\data\data\alignments\s1\swwv9a.align,SET WHITE WITH V NINE AGAIN
